Time 	Temperature (deg C) 	Setpoint (deg C) 	Duty Cycle (percent) 	H1 (Volts) 	H2 (Volts) 	H3 (Volts) 	H4 (Volts) 	H5 (Volts) 	TimeMATLAB 	
16:28:08 	1.267500e+02 	0 	0 	248 	240 	244 	43 	42 	7.364577e+05
16:28:09 	1.265000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:10 	1.265000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:11 	1.265000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:12 	1.265000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:13 	1.262500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:14 	1.262500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:15 	1.262500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:16 	1.262500e+02 	0 	0 	248 	241 	245 	43 	43 	7.364577e+05
16:28:17 	1.262500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:18 	1.262500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:19 	126 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:20 	126 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:21 	126 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:22 	126 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:23 	126 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:24 	126 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:25 	126 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:26 	126 	0 	0 	248 	240 	245 	43 	44 	7.364577e+05
16:28:27 	1.257500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:28 	1.257500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:29 	1.257500e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:28:30 	1.257500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:31 	1.257500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:32 	1.257500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:33 	1.257500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:34 	1.257500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:35 	1.257500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:36 	1.257500e+02 	0 	0 	248 	240 	245 	42 	44 	7.364577e+05
16:28:37 	1.257500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:38 	1.257500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:39 	1.257500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:40 	1.257500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:41 	1.257500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:42 	1.255000e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:28:43 	1.255000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:44 	1.255000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:45 	1.255000e+02 	0 	0 	248 	240 	245 	43 	42 	7.364577e+05
16:28:46 	1.255000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:47 	1.252500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:48 	125 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:28:49 	125 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:50 	125 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:51 	1.252500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:52 	1.252500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:53 	1.252500e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:28:54 	1.252500e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:28:55 	1.252500e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:28:56 	1.252500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:57 	1.252500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:28:58 	1.252500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:28:59 	125 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:00 	125 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:01 	125 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:02 	1.247500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:03 	1.247500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:04 	1.245000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:05 	1.245000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:06 	1.245000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:07 	1.245000e+02 	0 	0 	248 	240 	244 	43 	42 	7.364577e+05
16:29:08 	1.245000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:09 	1.245000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:10 	1.242500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:11 	1.242500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:12 	1.245000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:13 	1.245000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:14 	1.242500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:15 	1.242500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:16 	1.242500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:17 	1.242500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:18 	1.242500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:19 	1.242500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:20 	1.242500e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:29:21 	124 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:22 	124 	0 	0 	248 	240 	244 	43 	42 	7.364577e+05
16:29:23 	124 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:24 	124 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:25 	124 	0 	0 	248 	240 	244 	42 	44 	7.364577e+05
16:29:26 	124 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:27 	1.237500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:28 	1.237500e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:29:29 	1.237500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:30 	1.237500e+02 	0 	0 	249 	240 	245 	43 	43 	7.364577e+05
16:29:31 	1.237500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:32 	1.237500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:33 	1.237500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:34 	1.235000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:35 	1.235000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:36 	1.232500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:37 	1.235000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:38 	1.232500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:39 	1.232500e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:29:40 	1.232500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:41 	1.232500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:42 	1.232500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:43 	1.232500e+02 	0 	0 	248 	240 	244 	43 	44 	7.364577e+05
16:29:44 	1.232500e+02 	0 	0 	248 	240 	245 	43 	42 	7.364577e+05
16:29:45 	1.232500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:46 	1.232500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:47 	1.232500e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:29:48 	123 	0 	0 	248 	240 	244 	42 	44 	7.364577e+05
16:29:49 	123 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:51 	123 	0 	0 	248 	240 	244 	43 	44 	7.364577e+05
16:29:51 	123 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:52 	123 	0 	0 	247 	240 	244 	43 	43 	7.364577e+05
16:29:53 	1.227500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:29:54 	1.227500e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:29:55 	1.227500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:57 	1.225000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:29:57 	1.225000e+02 	0 	0 	248 	240 	244 	43 	44 	7.364577e+05
16:29:58 	1.225000e+02 	0 	0 	248 	240 	244 	43 	44 	7.364577e+05
16:29:59 	1.225000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:30:00 	1.222500e+02 	0 	0 	248 	240 	244 	43 	42 	7.364577e+05
16:30:02 	1.225000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:02 	1.225000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:03 	1.222500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:04 	1.222500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:05 	1.222500e+02 	0 	0 	248 	240 	245 	42 	44 	7.364577e+05
16:30:06 	1.222500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:08 	1.222500e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:30:08 	1.225000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:30:09 	1.222500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:10 	122 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:12 	122 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:13 	1.215000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:14 	1.217500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:14 	1.217500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:15 	1.217500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:17 	1.217500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:18 	1.217500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:19 	1.217500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:20 	1.215000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:30:20 	1.215000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:21 	1.215000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:23 	1.215000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:24 	1.215000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:25 	1.212500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:26 	1.215000e+02 	0 	0 	248 	240 	244 	43 	42 	7.364577e+05
16:30:27 	1.215000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:28 	1.215000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:29 	1.215000e+02 	0 	0 	248 	241 	245 	43 	43 	7.364577e+05
16:30:30 	1.212500e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:30:31 	1.212500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:30:32 	1.212500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:33 	121 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:34 	121 	0 	0 	248 	241 	244 	43 	43 	7.364577e+05
16:30:35 	1.207500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:30:36 	1.207500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:37 	1.207500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:38 	1.207500e+02 	0 	0 	248 	240 	245 	43 	44 	7.364577e+05
16:30:39 	1.207500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:40 	1.207500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:41 	1.207500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:42 	1.207500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:43 	1.207500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:44 	121 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:45 	121 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:46 	1.207500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:47 	1.205000e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:30:48 	1.202500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:30:49 	1.202500e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:30:50 	1.202500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:51 	120 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:30:52 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:53 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:54 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:55 	1.197500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:56 	1.197500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:57 	1.195000e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:30:58 	1.197500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:30:59 	120 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:31:00 	120 	0 	0 	248 	240 	244 	43 	42 	7.364577e+05
16:31:01 	120 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:31:02 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:03 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:04 	120 	0 	0 	248 	240 	244 	43 	44 	7.364577e+05
16:31:05 	1.197500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:06 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:07 	1.197500e+02 	0 	0 	249 	240 	245 	43 	43 	7.364577e+05
16:31:08 	1.197500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:09 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:10 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:11 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:12 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:13 	120 	0 	0 	248 	241 	244 	42 	44 	7.364577e+05
16:31:14 	1.197500e+02 	0 	0 	248 	241 	244 	43 	43 	7.364577e+05
16:31:15 	1.197500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:16 	1.197500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:17 	1.197500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:31:18 	1.197500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:19 	120 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:20 	1.197500e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:31:21 	1.197500e+02 	0 	0 	248 	241 	244 	43 	43 	7.364577e+05
16:31:22 	1.197500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:23 	1.195000e+02 	0 	0 	248 	241 	244 	43 	43 	7.364577e+05
16:31:24 	1.195000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:25 	1.195000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:26 	1.195000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:27 	1.192500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:28 	1.192500e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:31:29 	1.192500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:30 	1.192500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:31 	1.192500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:32 	119 	0 	0 	248 	240 	244 	43 	42 	7.364577e+05
16:31:33 	119 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:34 	1.187500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:35 	119 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:36 	119 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:37 	119 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:38 	119 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:39 	119 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:40 	119 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:41 	1.187500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:42 	1.187500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:31:43 	1.185000e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:31:44 	1.187500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:45 	1.185000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:46 	1.185000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:47 	1.185000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:48 	1.182500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:49 	1.182500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:31:50 	1.182500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:31:51 	1.182500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:52 	1.182500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:53 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:54 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:55 	118 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:31:56 	118 	0 	0 	248 	240 	244 	43 	44 	7.364577e+05
16:31:57 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:58 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:31:59 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:00 	118 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:32:01 	1.182500e+02 	0 	0 	248 	240 	244 	43 	44 	7.364577e+05
16:32:02 	1.182500e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:32:03 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:04 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:05 	118 	0 	0 	248 	240 	244 	43 	42 	7.364577e+05
16:32:06 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:07 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:08 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:09 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:10 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:11 	118 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:32:12 	118 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:13 	1.177500e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:32:14 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:15 	1.177500e+02 	0 	0 	248 	240 	244 	43 	44 	7.364577e+05
16:32:16 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:17 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:18 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:19 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:20 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:21 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:22 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:23 	1.177500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:24 	1.175000e+02 	0 	0 	248 	240 	244 	43 	44 	7.364577e+05
16:32:25 	1.175000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:26 	1.172500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:27 	1.172500e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:32:28 	1.172500e+02 	0 	0 	248 	240 	245 	42 	43 	7.364577e+05
16:32:29 	1.172500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:30 	117 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:32:31 	117 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:32:32 	117 	0 	0 	249 	240 	244 	42 	42 	7.364577e+05
16:32:33 	117 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:32:34 	117 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:32:35 	117 	0 	0 	249 	240 	244 	42 	44 	7.364577e+05
16:32:36 	117 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:37 	1.167500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:38 	1.167500e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:32:39 	1.167500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:40 	1.167500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:41 	1.165000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:42 	1.165000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:43 	1.165000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:44 	1.165000e+02 	0 	0 	249 	240 	244 	42 	43 	7.364577e+05
16:32:45 	1.165000e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:32:46 	1.162500e+02 	0 	0 	249 	240 	244 	42 	43 	7.364577e+05
16:32:47 	1.162500e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:32:48 	1.162500e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:32:49 	1.162500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:50 	1.162500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:51 	1.162500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:52 	1.162500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:53 	1.162500e+02 	0 	0 	248 	240 	244 	43 	42 	7.364577e+05
16:32:54 	1.162500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:55 	1.162500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:56 	1.162500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:57 	1.162500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:32:58 	116 	0 	0 	249 	240 	244 	42 	43 	7.364577e+05
16:32:59 	116 	0 	0 	249 	240 	244 	43 	44 	7.364577e+05
16:33:00 	116 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:33:01 	1.157500e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:33:02 	116 	0 	0 	249 	240 	244 	42 	43 	7.364577e+05
16:33:03 	116 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:33:04 	116 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:05 	1.157500e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:06 	1.157500e+02 	0 	0 	249 	240 	245 	43 	43 	7.364577e+05
16:33:07 	1.157500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:33:08 	1.157500e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:09 	1.157500e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:10 	1.157500e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:33:11 	1.157500e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:12 	1.157500e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:13 	1.157500e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:14 	1.157500e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:15 	1.157500e+02 	0 	0 	249 	240 	244 	43 	42 	7.364577e+05
16:33:16 	1.157500e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:33:17 	1.155000e+02 	0 	0 	248 	240 	244 	42 	43 	7.364577e+05
16:33:18 	1.155000e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:19 	1.155000e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:20 	1.155000e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:21 	1.155000e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:22 	1.155000e+02 	0 	0 	248 	240 	245 	43 	43 	7.364577e+05
16:33:23 	1.155000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:33:24 	1.155000e+02 	0 	0 	248 	240 	244 	43 	43 	7.364577e+05
16:33:25 	1.155000e+02 	0 	0 	249 	240 	244 	43 	43 	7.364577e+05
16:33:26 	1.152500e+02 	0 	0 	249 	240 	244 	42 	43 	7.364577e+05
16:33:27 	1.152500e+02 	0 	0 	249 	240 	245 	43 	42 	7.364577e+05
16:33:28 	1.152500e+02 	0 	0 	249 	240 	244 	42 	43 	7.364577e+05
